WKT,LINK_ID,PT_ADDR_ID,ADDRESS,DISP_LAT,DISP_LON,ST_NAME
POINT (34.8275 32.06355),835349949,310688759,59,32.06365,34.82752,פנחס רוטנברג
POINT (34.82715 32.0636),835349949,310688758,52,32.06349,34.82713,פנחס רוטנברג
POINT (34.82736 32.06357),835349949,310688761,54,32.06346,34.82734,פנחס רוטנברג
POINT (34.82728 32.06358),835349949,310688760,57,32.0637,34.8273,פנחס רוטנברג
POINT (34.82708 32.0636),835349949,310688763,55,32.0637,34.8271,פנחס רוטנברג
POINT (34.82688 32.06363),835349949,310688762,53,32.06373,34.8269,פנחס רוטנברג
POINT (34.81767 32.08058),839050024,242888386,18,32.08053,34.8176,שאנן
POINT (34.82363 32.06435),834544765,725596850,236א,32.06438,34.82343,"הרא""ה"
POINT (34.8174 32.05389),834582232,725585771,52א,32.05401,34.81703,גבעתי
POINT (34.80693 32.08064),839050023,242888385,1,32.08061,34.80703,החיצון
POINT (34.8386 32.06835),834808949,242935376,76,32.06823,34.83894,התפוצות
POINT (34.82317 32.08323),835216221,725585755,16א,32.08324,34.82301,בית הלל
POINT (34.82475 32.06672),835213713,725585741,32א,32.06624,34.82467,השר משה
POINT (34.81394 32.08094),834982537,242972902,9,32.08077,34.81394,השוטרת
POINT (34.81991 32.09186),834881851,243039753,14,32.09195,34.82016,סוקולוב
POINT (34.81987 32.09192),834881851,243039752,17,32.09188,34.81977,סוקולוב
POINT (34.81377 32.08094),834982537,242972904,11,32.08083,34.81377,השוטרת
POINT (34.8198 32.09205),834881851,243039751,19,32.092,34.81968,סוקולוב
POINT (34.8145 32.08093),834982537,242972903,3,32.08074,34.81449,השוטרת
POINT (34.81975 32.09214),834881851,243039750,18,32.0923,34.82014,סוקולוב
POINT (34.81413 32.08094),834982537,242972906,7,32.0808,34.81413,השוטרת
POINT (34.81967 32.09228),834881851,243039749,20,32.09233,34.8198,סוקולוב
POINT (34.81432 32.08094),834982537,242972905,6,32.08103,34.81432,השוטרת
POINT (34.81432 32.08094),834982537,242972908,5,32.08082,34.81432,השוטרת
POINT (34.825 32.06669),835213713,725585742,34א,32.06639,34.82495,השר משה
POINT (34.81474 32.08093),834982537,242972907,1,32.08081,34.81473,השוטרת
POINT (34.82754 32.06355),835349949,310688766,56,32.06343,34.82752,פנחס רוטנברג
POINT (34.82696 32.06362),835349949,310688767,50,32.06349,34.82694,פנחס רוטנברג
POINT (34.82658 32.06366),835349949,310688764,46,32.06349,34.82655,פנחס רוטנברג
POINT (34.82666 32.06365),835349949,310688765,51,32.06374,34.82667,פנחס רוטנברג
POINT (34.80618 32.08683),835283925,243054030,3,32.08688,34.8065,בנימין
POINT (34.80671 32.08489),835283925,243054029,28,32.08485,34.80656,בנימין
POINT (34.80641 32.08566),835283925,243054028,16,32.0856,34.80616,בנימין
POINT (34.80637 32.08585),835283925,243054027,14,32.08582,34.80613,בנימין
POINT (34.80633 32.08605),835283925,243054026,12,32.08604,34.80623,בנימין
POINT (34.84837 32.05708),834664994,243150551,19,32.05721,34.8483,כהן יעקב
POINT (34.80615 32.08698),835283925,243054025,1,32.087,34.80627,בנימין
POINT (34.81806 32.06917),840118638,310688581,5,32.06925,34.81809,שדרות השחרור
POINT (34.84826 32.05704),834664994,243150552,18,32.05692,34.84834,כהן יעקב
POINT (34.8065 32.08545),835283925,243054024,18,32.08542,34.80637,בנימין
POINT (34.84829 32.05705),834664994,243150553,17,32.05718,34.84822,כהן יעקב
POINT (34.80623 32.08657),835283925,243054023,8,32.08655,34.80602,בנימין
POINT (34.81834 32.06909),840118638,310688583,8,32.06898,34.8183,שדרות השחרור
POINT (34.80615 32.08697),835283925,243054022,2,32.08696,34.80605,בנימין
POINT (34.81826 32.06911),840118638,310688582,7,32.06923,34.8183,שדרות השחרור
POINT (34.80689 32.08458),835283925,243054021,29,32.08468,34.80702,בנימין
POINT (34.80659 32.08521),835283925,243054020,20,32.08517,34.80643,בנימין
POINT (34.81809 32.06916),840118638,310688584,6,32.06907,34.81806,שדרות השחרור
POINT (34.80655 32.08531),835283925,243054019,19,32.08539,34.80683,בנימין
POINT (34.81772 32.07058),834696855,725597271,220א,32.07065,34.81753,דרך דוד בן גוריון
POINT (34.81766 32.07047),834696855,725597270,220ב,32.07052,34.8175,דרך דוד בן גוריון
POINT (34.82153 32.08934),834754117,725585900,12,32.08933,34.8214,שדרות התמרים
POINT (34.84783 32.05687),834664994,243150563,11,32.05698,34.84778,כהן יעקב
POINT (34.82082 32.078),974892416,243091038,18,32.07774,34.8208,צל הגבעה
POINT (34.84716 32.05669),834664994,243150562,1,32.05681,34.84715,כהן יעקב
POINT (34.81993 32.07805),974892416,243091037,6,32.07794,34.81992,צל הגבעה
POINT (34.84855 32.05716),834664994,243150565,22,32.05703,34.84863,כהן יעקב
POINT (34.82017 32.07804),974892416,243091036,10,32.07794,34.82016,צל הגבעה
POINT (34.80641 32.08568),835283925,243054043,15,32.08574,34.8066,בנימין
POINT (34.81374 32.07934),834671962,725597274,11א,32.07892,34.81348,ארלוזורוב
POINT (34.84775 32.05685),834664994,243150564,9,32.05697,34.8477,כהן יעקב
POINT (34.82034 32.07803),974892416,243091035,7,32.07815,34.82035,צל הגבעה
POINT (34.80621 32.08664),835283925,243054044,5,32.08666,34.80636,בנימין
POINT (34.848 32.05694),834664994,243150567,13,32.05705,34.84795,כהן יעקב
POINT (34.82019 32.07804),974892416,243091034,5,32.07815,34.8202,צל הגבעה
POINT (34.80617 32.08689),835283925,243054041,4,32.08687,34.80601,בנימין
POINT (34.84728 32.0567),834664994,243150566,3,32.05684,34.84727,כהן יעקב
POINT (34.82187 32.07796),974892415,243091033,26,32.07783,34.82186,צל הגבעה
POINT (34.80628 32.08629),835283925,243054042,10,32.08627,34.80608,בנימין
POINT (34.84733 32.05671),834664994,243150569,4,32.05656,34.84735,כהן יעקב
POINT (34.8206 32.07801),974892416,243091032,9,32.07812,34.82061,צל הגבעה
POINT (34.80665 32.08504),835283925,243054039,23,32.0851,34.80686,בנימין
POINT (34.84759 32.05679),834664994,243150568,7,32.05692,34.84753,כהן יעקב
POINT (34.81977 32.07806),974892416,243091031,4,32.07794,34.81976,צל הגבעה
POINT (34.80692 32.08453),835283925,243054040,32,32.0844,34.80673,בנימין
POINT (34.84717 32.05669),834664994,243150555,2,32.05653,34.8472,כהן יעקב
POINT (34.81959 32.07807),974892416,243091030,1,32.07817,34.8196,צל הגבעה
POINT (34.80648 32.08548),835283925,243054037,17,32.08553,34.80665,בנימין
POINT (34.84857 32.05717),834664994,243150554,21,32.05731,34.8485,כהן יעקב
POINT (34.82207 32.07795),974892415,243091029,19,32.07828,34.8221,צל הגבעה
POINT (34.80673 32.08482),835283925,243054038,25,32.08488,34.80693,בנימין
POINT (34.84798 32.05693),834664994,243150557,14,32.05681,34.84805,כהן יעקב
POINT (34.81992 32.07805),974892416,243091028,3,32.07816,34.81993,צל הגבעה
POINT (34.80631 32.08615),835283925,243054035,11,32.08619,34.80657,בנימין
POINT (34.84773 32.05684),834664994,243150556,10,32.05672,34.8478,כהן יעקב
POINT (34.82294 32.07789),974892413,243091027,32,32.07779,34.82293,צל הגבעה
POINT (34.80626 32.08639),835283925,243054036,7,32.08645,34.80663,בנימין
POINT (34.84744 32.05674),834664994,243150559,6,32.05661,34.84749,כהן יעקב
POINT (34.82265 32.07791),974892413,243091026,30,32.07783,34.82264,צל הגבעה
POINT (34.80629 32.08624),835283925,243054033,9,32.08628,34.80656,בנימין
POINT (34.8481 32.05697),834664994,243150558,15,32.05709,34.84805,כהן יעקב
POINT (34.82169 32.07797),974892415,243091025,15,32.07808,34.8217,צל הגבעה
POINT (34.80657 32.08524),835283925,243054034,21,32.08532,34.80685,בנימין
POINT (34.84783 32.05688),834664994,243150561,12,32.05676,34.8479,כהן יעקב
POINT (34.82151 32.07798),974892415,243091024,13,32.07813,34.82152,צל הגבעה
POINT (34.8062 32.08671),835283925,243054031,6,32.08669,34.80604,בנימין
POINT (34.84757 32.05678),834664994,243150560,8,32.05666,34.84764,כהן יעקב
POINT (34.80689 32.08458),835283925,243054032,27,32.08463,34.80697,בנימין
POINT (34.83231 32.05615),834934127,310656069,54,32.05608,34.83212,שדרות בן צבי
POINT (34.81964 32.07806),974892416,243091047,2,32.07797,34.81963,צל הגבעה
POINT (34.82087 32.078),974892416,243091048,11,32.07812,34.82088,צל הגבעה
POINT (34.8475 32.05675),834664994,243150572,5,32.05686,34.84745,כהן יעקב
POINT (34.82029 32.07803),974892416,243091043,12,32.07789,34.82028,צל הגבעה
POINT (34.83668 32.06573),834688047,725585925,17א,32.06593,34.83699,סיירת דוכיפת
POINT (34.82275 32.0779),974892413,243091044,23,32.07802,34.82276,צל הגבעה
POINT (34.8481 32.05697),834664994,243150570,16,32.05684,34.84817,כהן יעקב
POINT (34.82188 32.07796),974892415,243091045,17,32.07809,34.82189,צל הגבעה
POINT (34.84836 32.05708),834664994,243150571,20,32.05696,34.84844,כהן יעקב
POINT (34.82003 32.07804),974892416,243091046,8,32.07795,34.82002,צל הגבעה
POINT (34.823 32.07789),974892413,243091039,25,32.07798,34.82301,צל הגבעה
POINT (34.82044 32.07802),974892416,243091040,14,32.07789,34.82043,צל הגבעה
POINT (34.82056 32.07802),974892416,243091041,16,32.07788,34.82055,צל הגבעה
POINT (34.82234 32.07793),974892415,243091042,21,32.07807,34.82235,צל הגבעה
POINT (34.84247 32.05091),970801951,725597303,9א,32.05115,34.84213,מנדס
POINT (34.80844 32.08023),834766570,725597310,16א,32.08011,34.80844,בועז
POINT (34.80898 32.08021),834766570,725597311,20א,32.08008,34.80897,בועז
POINT (34.80765 32.08023),834766570,725597312,10א,32.08006,34.80765,בועז
POINT (34.82208 32.08201),834695992,242907945,5,32.08207,34.82229,טור הברושים
POINT (34.81808 32.07022),834801996,725597320,3,32.07032,34.81811,גרנדוס
POINT (34.82291 32.08163),834592689,242907950,12,32.08153,34.82286,טור הברושים
POINT (34.82229 32.06062),834810088,242952766,8,32.06045,34.82159,הבילויים
POINT (34.82279 32.08168),834592689,242907951,11,32.08173,34.82282,טור הברושים
POINT (34.82229 32.06062),834810088,242952767,5,32.06099,34.82218,הבילויים
POINT (34.82229 32.06062),834810088,242952764,11,32.06079,34.82295,הבילויים
POINT (34.82229 32.06062),834810088,242952765,4,32.0608,34.82147,הבילויים
POINT (34.85055 32.05326),835333775,725585842,11א,32.05343,34.85056,גילדסגיים
POINT (34.8223 32.08185),834695992,242907946,8,32.0817,34.82224,טור הברושים
POINT (34.8226 32.08175),834592689,242907947,9,32.08182,34.82264,טור הברושים
POINT (34.82229 32.06062),834810088,242952763,7,32.06079,34.82237,הבילויים
POINT (34.82304 32.08158),834592689,242907948,13,32.08154,34.82328,טור הברושים
POINT (34.8232 32.06144),834688895,242871826,12,32.06124,34.82325,אהרונסון שרה
POINT (34.82259 32.08175),834592689,242907949,10,32.08163,34.82253,טור הברושים
POINT (34.82464 32.06973),1157546125,725597339,211א,32.06969,34.82497,"הרא""ה"
POINT (34.82229 32.06062),834810088,242952775,6,32.06065,34.82153,הבילויים
POINT (34.83767 32.06653),834623590,725597340,50א,32.06638,34.83807,התפוצות
POINT (34.82229 32.06062),834810088,242952774,20,32.06037,34.82284,הבילויים
POINT (34.82183 32.06954),834695559,725585854,30,32.06947,34.82181,גרנדוס
POINT (34.82229 32.06062),834810088,242952773,12,32.0603,34.8219,הבילויים
POINT (34.8216 32.06958),834695559,725585855,28,32.06949,34.82158,גרנדוס
POINT (34.82229 32.06062),834810088,242952772,3,32.06075,34.8219,הבילויים
POINT (34.81515 32.08559),834928786,725597335,65ה,32.08551,34.81435,הרצל
POINT (34.80554 32.08983),834800196,243167868,13,32.08989,34.80558,רייק חביבה
POINT (34.82229 32.06062),834810088,242952771,16,32.06047,34.82231,הבילויים
POINT (34.80578 32.08972),834800196,243167869,15,32.08976,34.8058,רייק חביבה
POINT (34.82229 32.06062),834810088,242952770,10,32.0603,34.8217,הבילויים
POINT (34.80559 32.08981),834800196,243167870,12,32.08966,34.8055,רייק חביבה
POINT (34.82229 32.06062),834810088,242952769,9,32.06109,34.82264,הבילויים
POINT (34.82229 32.06062),834810088,242952768,13,32.06109,34.82317,הבילויים
POINT (34.81318 32.08646),1144037645,725597345,5א,32.0867,34.81363,שדרות הילד
POINT (34.80579 32.08972),834800196,243167866,14,32.08958,34.8057,רייק חביבה
POINT (34.80593 32.08965),834800196,243167867,16,32.0895,34.80584,רייק חביבה
POINT (34.82201 32.06951),834695559,725585856,35,32.06963,34.82204,גרנדוס
POINT (34.82229 32.06062),834810088,242952779,2,32.06098,34.8214,הבילויים
POINT (34.82229 32.06062),834810088,242952778,14,32.06046,34.8221,הבילויים
POINT (34.8378 32.06677),834623590,725597341,54א,32.06662,34.83821,התפוצות
POINT (34.82229 32.06062),834810088,242952777,18,32.06036,34.82257,הבילויים
POINT (34.83774 32.06667),834623590,725597342,52א,32.06651,34.83818,התפוצות
POINT (34.82229 32.06062),834810088,242952776,22,32.06051,34.82305,הבילויים
POINT (34.82024 32.07474),834695772,243150645,14,32.07463,34.82023,שדרות ירושלים
POINT (34.82573 32.06013),839169922,242871782,37,32.06026,34.82576,הבילויים
POINT (34.82477 32.06036),839169922,242871781,38,32.06022,34.82472,הבילויים
POINT (34.8204 32.07473),834695772,243150643,16,32.0746,34.8204,שדרות ירושלים
POINT (34.82064 32.07472),834695772,243150644,13,32.07483,34.82065,שדרות ירושלים
POINT (34.82082 32.07471),834695772,243150641,20,32.07456,34.82081,שדרות ירושלים
POINT (34.82062 32.07472),834695772,243150642,18,32.07457,34.82061,שדרות ירושלים
POINT (34.82044 32.07473),834695772,243150640,11,32.07485,34.82045,שדרות ירושלים
POINT (34.83199 32.05994),835170077,725597380,23א,32.06036,34.83199,נווה יהושוע
POINT (34.80773 32.0869),839087529,242887602,104,32.08703,34.80773,ביאליק
POINT (34.80245 32.09069),834738846,725585997,8א,32.09091,34.80207,המלאכה
POINT (34.81479 32.09107),834808963,242923820,39,32.09116,34.81472,חרות
POINT (34.81447 32.09087),834808963,242923821,35,32.09101,34.81435,חרות
POINT (34.81976 32.06013),839174956,725597396,16א,32.06026,34.81964,טבנקין
POINT (34.82517 32.06026),839169922,242871778,31,32.06041,34.82522,הבילויים
POINT (34.82495 32.06031),839169922,242871777,29,32.06044,34.82499,הבילויים
POINT (34.8253 32.06023),839169922,242871780,33,32.06038,34.82535,הבילויים
POINT (34.82544 32.06019),839169922,242871779,35,32.06036,34.8255,הבילויים
POINT (34.82577 32.06012),839169922,242871774,44,32.05977,34.82569,הבילויים
POINT (34.82525 32.06024),839169922,242871773,42,32.06011,34.82521,הבילויים
POINT (34.82453 32.06041),839169922,242871776,25,32.06059,34.82459,הבילויים
POINT (34.81924 32.05997),839174956,725597397,18א,32.0602,34.81916,טבנקין
POINT (34.82465 32.06038),839169922,242871775,27,32.06054,34.8247,הבילויים
POINT (34.82458 32.0604),839169922,242871770,36,32.06028,34.82454,הבילויים
POINT (34.82395 32.06054),835249883,242952833,30,32.0604,34.82391,הבילויים
POINT (34.82417 32.0605),835249883,242952834,32,32.06037,34.82413,הבילויים
POINT (34.82502 32.0603),839169922,242871772,40,32.06019,34.82498,הבילויים
POINT (34.82595 32.06009),839169922,242871771,46,32.05991,34.82591,הבילויים
POINT (34.82797 32.06002),835072875,242952832,49,32.06013,34.82798,הבילויים
POINT (34.82437 32.06045),835249883,242952835,34,32.06031,34.82433,הבילויים
POINT (34.816 32.09183),835210175,242923799,56,32.09174,34.81607,חרות
POINT (34.82363 32.06059),835214880,242952792,15,32.06075,34.82367,הבילויים
POINT (34.82363 32.06059),835214880,242952791,28,32.06043,34.8237,הבילויים
POINT (34.81581 32.09172),835210175,242923797,54,32.09163,34.81588,חרות
POINT (34.81565 32.09162),835210175,242923798,49,32.09171,34.81557,חרות
POINT (34.82916 32.07273),835022459,242952798,2,32.0724,34.82934,הגאון אליהו
POINT (34.81867 32.07012),834715685,725586029,8,32.07003,34.81865,גרנדוס
POINT (34.81064 32.08946),834800622,242923791,6,32.08939,34.81071,חרות
POINT (34.82764 32.06003),834877576,242952784,47,32.06014,34.82765,הבילויים
POINT (34.81132 32.08984),834800622,242923792,14,32.0897,34.81142,חרות
POINT (34.81095 32.08964),834800622,242923789,3,32.08976,34.81087,חרות
POINT (34.81235 32.09018),834800622,242923790,17,32.0903,34.81231,חרות
POINT (34.82742 32.06004),834877576,242952785,60,32.05987,34.82741,הבילויים
POINT (34.83201 32.0593),835337458,725586033,14ב,32.05883,34.83202,האם
POINT (34.81583 32.09173),835210175,242923795,51,32.09185,34.81574,חרות
POINT (34.81563 32.09161),835210175,242923796,52,32.09152,34.81572,חרות
POINT (34.81156 32.08994),834800622,242923793,9,32.09005,34.81152,חרות
POINT (34.81602 32.09184),835210175,242923794,53,32.09194,34.81594,חרות
POINT (34.81433 32.09078),834808963,242923815,38,32.0907,34.8144,חרות
POINT (34.81469 32.09101),834808963,242923814,42,32.09091,34.81478,חרות
